resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,circuitRef,lat,lng,alt,dob,nationality,constructorRef,con_nationality,grid_pos,finish_pos,dnf,won,podium,driver_age,is_street,drv_roll5_finish,drv_roll5_points,drv_roll5_dnf,drv_roll5_grid,drv_experience,drv_circuit_win_rate,drv_circuit_podium_rate,con_roll5_finish,con_roll5_points,con_roll5_dnf,con_avg_pit,champ_pts,champ_pos,champ_wins,con_champ_pts,con_champ_pos,max_round,season_progress,pos_gained,overtaking_idx
22839,942,20,6,5,13,3.0,3,3,15.0,56,+3.381,6656084.0,52.0,3.0,1:41.330,195.863,1,2015,16,69,United States Grand Prix,2015-10-25,americas,30.1328,-97.6411,161,1987-07-03,German,ferrari,Italian,13,3,0,0,1,28.31211498973306,0,4.0,15.2,0.0,4.0,154,0.3333333333333333,0.6666666666666666,6.6,9.8,0.2,24.521846153846152,236.0,2.0,3.0,359.0,2.0,19,0.8421052631578947,10,-0.4634146341463415
22875,943,8,6,7,19,,R,19,0.0,21,,,20.0,17.0,1:24.054,184.338,4,2015,17,32,Mexican Grand Prix,2015-11-01,rodriguez,19.4042,-99.0907,2227,1979-10-17,Finnish,ferrari,Italian,19,19,1,0,0,36.04106776180698,0,7.2,8.2,0.2,6.8,229,0.0,0.0,6.4,10.4,0.2,23.155782608695652,123.0,4.0,0.0,374.0,2.0,19,0.8947368421052632,0,-0.21978021978021978
22874,943,20,6,5,3,,R,18,0.0,50,,,48.0,6.0,1:21.847,189.309,3,2015,17,32,Mexican Grand Prix,2015-11-01,rodriguez,19.4042,-99.0907,2227,1987-07-03,German,ferrari,Italian,3,18,1,0,0,28.331279945242983,0,2.2,18.2,0.0,5.0,155,0.0,0.0,9.6,7.4,0.4,23.155782608695652,251.0,2.0,3.0,374.0,2.0,19,0.8947368421052632,-15,-0.21978021978021978
22880,944,8,6,7,4,4.0,4,4,12.0,71,+47.543,5516633.0,48.0,4.0,1:15.416,205.691,1,2015,18,18,Brazilian Grand Prix,2015-11-15,interlagos,-23.7036,-46.6997,785,1979-10-17,Finnish,ferrari,Italian,4,4,0,0,0,36.07939767282683,0,10.0,6.2,0.4,10.2,230,0.09090909090909091,0.45454545454545453,11.6,6.6,0.6,22.42622950819672,123.0,5.0,0.0,374.0,2.0,19,0.9473684210526315,0,-0.21031746031746032
22879,944,20,6,5,3,3.0,3,3,15.0,71,+14.244,5483334.0,57.0,3.0,1:15.046,206.705,1,2015,18,18,Brazilian Grand Prix,2015-11-15,interlagos,-23.7036,-46.6997,785,1987-07-03,German,ferrari,Italian,3,3,0,0,1,28.369609856262834,0,5.4,14.6,0.2,5.0,156,0.25,0.375,12.0,5.4,0.6,22.42622950819672,251.0,3.0,3.0,374.0,2.0,19,0.9473684210526315,0,-0.21031746031746032
22899,945,8,6,7,3,3.0,3,3,15.0,55,+19.430,5929605.0,47.0,4.0,1:44.942,190.528,1,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,yas_marina,24.4672,54.6031,3,1979-10-17,Finnish,ferrari,Italian,3,3,0,0,1,36.11772758384668,0,10.2,5.6,0.4,10.4,231,0.25,0.25,9.4,8.4,0.4,21.74372093023256,135.0,5.0,0.0,401.0,2.0,19,1.0,0,0.0
22900,945,20,6,5,15,4.0,4,4,12.0,55,+43.735,5953910.0,48.0,2.0,1:44.550,191.242,1,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,yas_marina,24.4672,54.6031,3,1987-07-03,German,ferrari,Italian,15,4,0,0,0,28.407939767282684,0,5.8,12.6,0.2,5.4,157,0.5,0.6666666666666666,9.4,8.4,0.4,21.74372093023256,266.0,3.0,3.0,401.0,2.0,19,1.0,11,0.0
22934,948,8,6,7,4,,R,18,0.0,21,,,21.0,5.0,1:30.701,210.48,5,2016,1,1,Australian Grand Prix,2016-03-20,albert_park,-37.8497,144.968,10,1979-10-17,Finnish,ferrari,Italian,4,18,1,0,0,36.42436687200548,0,10.0,6.2,0.4,9.8,232,0.15384615384615385,0.38461538461538464,6.4,10.8,0.2,21.959923076923076,150.0,4.0,0.0,428.0,2.0,21,0.047619047619047616,-14,-0.3408624229979466
22919,948,20,6,5,3,3.0,3,3,15.0,57,+9.643,6505208.0,23.0,2.0,1:29.951,212.235,1,2016,1,1,Australian Grand Prix,2016-03-20,albert_park,-37.8497,144.968,10,1987-07-03,German,ferrari,Italian,3,3,0,0,1,28.71457905544148,0,6.0,12.0,0.2,7.6,158,0.125,0.5,6.4,10.8,0.2,21.959923076923076,278.0,3.0,3.0,428.0,2.0,21,0.047619047619047616,0,-0.3408624229979466
22940,949,8,6,7,4,2.0,2,2,18.0,57,+10.282,5624978.0,39.0,3.0,1:35.158,204.745,1,2016,2,3,Bahrain Grand Prix,2016-04-03,bahrain,26.0325,50.5106,7,1979-10-17,Finnish,ferrari,Italian,4,2,0,0,1,36.46269678302532,0,12.0,5.4,0.6,9.6,233,0.0,0.7,6.2,11.4,0.2,24.596359375,0.0,18.0,0.0,15.0,2.0,21,0.09523809523809523,2,-0.025
22959,949,20,6,5,3,,W,21,0.0,0,,,,0.0,,,5,2016,2,3,Bahrain Grand Prix,2016-04-03,bahrain,26.0325,50.5106,7,1987-07-03,German,ferrari,Italian,3,21,1,0,0,28.752908966461327,0,6.2,11.4,0.2,7.4,159,0.2857142857142857,0.42857142857142855,6.0,12.0,0.2,24.596359375,15.0,3.0,0.0,15.0,2.0,21,0.09523809523809523,-18,-0.025
22965,950,8,6,7,3,5.0,5,5,10.0,56,+1:05.872,5999763.0,40.0,8.0,1:40.593,195.079,1,2016,3,17,Chinese Grand Prix,2016-04-17,shanghai,31.3389,121.22,5,1979-10-17,Finnish,ferrari,Italian,3,5,0,0,0,36.50102669404517,0,9.2,9.0,0.4,6.8,234,0.1,0.5,9.6,9.0,0.4,21.866434782608696,18.0,4.0,0.0,33.0,2.0,21,0.14285714285714285,-2,-0.055248618784530384
22962,950,20,6,5,4,2.0,2,2,18.0,56,+37.776,5971667.0,37.0,9.0,1:40.610,195.046,1,2016,3,17,Chinese Grand Prix,2016-04-17,shanghai,31.3389,121.22,5,1987-07-03,German,ferrari,Italian,4,2,0,0,1,28.791238877481177,0,9.8,8.4,0.4,5.4,160,0.1111111111111111,0.3333333333333333,9.8,8.6,0.4,21.866434782608696,15.0,6.0,0.0,33.0,2.0,21,0.14285714285714285,2,-0.055248618784530384
22985,951,8,6,7,3,3.0,3,3,15.0,53,+31.998,5593995.0,47.0,3.0,1:40.101,210.315,1,2016,4,71,Russian Grand Prix,2016-05-01,sochi,43.4057,39.9578,2,1979-10-17,Finnish,ferrari,Italian,3,3,0,0,1,36.539356605065024,0,6.4,11.0,0.2,3.6,235,0.0,0.0,6.6,12.2,0.2,30.466222222222225,28.0,5.0,0.0,61.0,2.0,21,0.19047619047619047,0,-0.1165644171779141
23002,951,20,6,5,7,,R,20,0.0,0,,,,0.0,,,4,2016,4,71,Russian Grand Prix,2016-05-01,sochi,43.4057,39.9578,2,1987-07-03,German,ferrari,Italian,7,20,1,0,0,28.829568788501028,0,6.6,12.0,0.2,5.6,161,0.0,0.5,6.6,12.2,0.2,30.466222222222225,33.0,4.0,0.0,61.0,2.0,21,0.19047619047619047,-13,-0.1165644171779141
23006,952,8,6,7,5,2.0,2,2,18.0,66,+0.616,6100633.0,38.0,4.0,1:28.538,189.274,1,2016,5,4,Spanish Grand Prix,2016-05-15,catalunya,41.57,2.26111,109,1979-10-17,Finnish,ferrari,Italian,5,2,0,0,1,36.577686516084874,0,6.2,11.6,0.2,3.4,236,0.15384615384615385,0.3076923076923077,10.2,8.6,0.4,21.359161290322582,43.0,3.0,0.0,76.0,2.0,21,0.23809523809523808,3,-0.07575757575757576
23007,952,20,6,5,6,3.0,3,3,15.0,66,+5.581,6105598.0,39.0,2.0,1:27.974,190.488,1,2016,5,4,Spanish Grand Prix,2016-05-15,catalunya,41.57,2.26111,109,1987-07-03,German,ferrari,Italian,6,3,0,0,1,28.867898699520875,0,10.0,9.0,0.4,6.4,162,0.125,0.375,6.4,12.2,0.2,21.359161290322582,33.0,5.0,0.0,76.0,2.0,21,0.23809523809523808,3,-0.07575757575757576
23047,953,8,6,7,11,,R,21,0.0,10,,,10.0,21.0,1:47.149,112.116,3,2016,6,6,Monaco Grand Prix,2016-05-29,monaco,43.7347,7.42056,7,1979-10-17,Finnish,ferrari,Italian,11,21,1,0,0,36.616016427104725,1,6.0,12.2,0.2,3.8,237,0.07692307692307693,0.23076923076923078,6.0,13.2,0.2,25.7327,61.0,2.0,0.0,109.0,2.0,21,0.2857142857142857,-10,-0.17193675889328064
23030,953,20,6,5,4,4.0,4,4,12.0,78,+15.846,7184979.0,62.0,2.0,1:18.005,154.005,1,2016,6,6,Monaco Grand Prix,2016-05-29,monaco,43.7347,7.42056,7,1987-07-03,German,ferrari,Italian,4,4,0,0,0,28.906228610540726,1,9.8,9.6,0.4,4.6,163,0.125,0.5,9.8,9.6,0.4,25.7327,48.0,4.0,0.0,109.0,2.0,21,0.2857142857142857,0,-0.17193675889328064
23054,954,8,6,7,6,6.0,6,6,8.0,70,+1:03.017,5528313.0,44.0,9.0,1:16.919,204.105,1,2016,7,7,Canadian Grand Prix,2016-06-12,villeneuve,45.5,-73.5228,13,1979-10-17,Finnish,ferrari,Italian,6,6,0,0,0,36.65434633812457,0,6.6,12.2,0.2,5.2,238,0.08333333333333333,0.16666666666666666,10.0,9.0,0.4,24.42802272727273,61.0,4.0,0.0,121.0,2.0,21,0.3333333333333333,0,-0.12606837606837606
23050,954,20,6,5,3,2.0,2,2,18.0,70,+5.011,5470307.0,70.0,3.0,1:16.297,205.769,1,2016,7,7,Canadian Grand Prix,2016-06-12,villeneuve,45.5,-73.5228,13,1987-07-03,German,ferrari,Italian,3,2,0,0,1,28.944558521560573,0,10.0,9.0,0.4,4.8,164,0.14285714285714285,0.42857142857142855,7.2,10.6,0.2,24.42802272727273,60.0,5.0,0.0,121.0,2.0,21,0.3333333333333333,1,-0.12606837606837606
23074,955,8,6,7,4,4.0,4,4,12.0,51,+33.102,5605468.0,41.0,6.0,1:47.181,201.629,1,2016,8,73,European Grand Prix,2016-06-19,baku,40.3725,49.8533,-7,1979-10-17,Finnish,ferrari,Italian,4,4,0,0,0,36.6735112936345,1,7.4,10.2,0.2,5.6,239,0.0,0.0,7.2,10.6,0.2,20.400333333333332,69.0,5.0,0.0,147.0,2.0,21,0.38095238095238093,0,-0.8333333333333334
23072,955,20,6,5,3,2.0,2,2,18.0,51,+16.696,5589062.0,49.0,5.0,1:47.028,201.917,1,2016,8,73,European Grand Prix,2016-06-19,baku,40.3725,49.8533,-7,1987-07-03,German,ferrari,Italian,3,2,0,0,1,28.9637234770705,1,6.2,12.6,0.2,4.8,165,0.0,0.0,7.4,10.0,0.2,20.400333333333332,78.0,3.0,0.0,147.0,2.0,21,0.38095238095238093,1,-0.8333333333333334
23095,956,8,6,7,4,3.0,3,3,15.0,71,+6.024,5264131.0,66.0,4.0,1:08.876,226.11,1,2016,9,70,Austrian Grand Prix,2016-07-03,red_bull_ring,47.2197,14.7647,678,1979-10-17,Finnish,ferrari,Italian,4,3,0,0,1,36.71184120465435,0,7.2,10.6,0.2,5.8,240,0.0,0.2,3.6,13.6,0.0,22.6895,81.0,4.0,0.0,177.0,2.0,21,0.42857142857142855,1,-0.3742857142857143
23113,956,20,6,5,9,,R,21,0.0,26,,,10.0,21.0,1:11.441,217.992,27,2016,9,70,Austrian Grand Prix,2016-07-03,red_bull_ring,47.2197,14.7647,678,1987-07-03,German,ferrari,Italian,9,21,1,0,0,29.00205338809035,0,6.2,12.6,0.2,4.6,166,0.0,0.0,3.4,14.2,0.0,22.6895,96.0,3.0,0.0,177.0,2.0,21,0.42857142857142855,-12,-0.3742857142857143
23119,957,8,6,7,5,5.0,5,5,10.0,52,+1:09.743,5765574.0,39.0,8.0,1:36.994,218.648,1,2016,10,9,British Grand Prix,2016-07-10,silverstone,52.0786,-1.01694,153,1979-10-17,Finnish,ferrari,Italian,5,5,0,0,0,36.73100616016427,0,7.2,10.6,0.2,6.0,241,0.07692307692307693,0.38461538461538464,6.4,12.6,0.2,28.589793103448276,96.0,4.0,0.0,192.0,2.0,21,0.47619047619047616,0,-0.14990859232175502
23123,957,20,6,5,11,9.0,9,9,2.0,52,+1:31.654,5787485.0,44.0,7.0,1:36.933,218.786,1,2016,10,9,British Grand Prix,2016-07-10,silverstone,52.0786,-1.01694,153,1987-07-03,German,ferrari,Italian,11,9,0,0,0,29.021218343600275,0,6.4,12.6,0.2,5.0,167,0.125,0.5,7.0,11.0,0.2,28.589793103448276,96.0,3.0,0.0,192.0,2.0,21,0.47619047619047616,2,-0.14990859232175502
23142,958,8,6,7,14,6.0,6,6,8.0,70,+49.044,6079159.0,52.0,1.0,1:23.086,189.822,1,2016,11,11,Hungarian Grand Prix,2016-07-24,hungaroring,47.5789,19.2486,264,1979-10-17,Finnish,ferrari,Italian,14,6,0,0,0,36.76933607118412,0,7.8,9.0,0.2,6.0,242,0.07692307692307693,0.5384615384615384,8.0,9.0,0.2,22.74586885245902,106.0,3.0,0.0,204.0,2.0,21,0.5238095238095238,8,-0.20532319391634982
23140,958,20,6,5,5,4.0,4,4,12.0,70,+28.213,6058328.0,59.0,4.0,1:24.383,186.904,1,2016,11,11,Hungarian Grand Prix,2016-07-24,hungaroring,47.5789,19.2486,264,1987-07-03,German,ferrari,Italian,5,4,0,0,0,29.059548254620122,0,7.6,10.0,0.2,6.0,168,0.1111111111111111,0.4444444444444444,8.8,7.0,0.2,22.74586885245902,98.0,5.0,0.0,204.0,2.0,21,0.5238095238095238,1,-0.20532319391634982
23164,959,8,6,7,5,6.0,6,6,8.0,67,+37.023,5481223.0,36.0,6.0,1:19.572,206.937,1,2016,12,10,German Grand Prix,2016-07-31,hockenheimring,49.3278,8.56583,103,1979-10-17,Finnish,ferrari,Italian,5,6,0,0,0,36.78850102669404,0,4.8,10.6,0.0,6.6,243,0.0,0.2222222222222222,9.0,6.4,0.2,19.922571428571427,114.0,4.0,0.0,224.0,2.0,21,0.5714285714285714,-1,0.0033444816053511705
23163,959,20,6,5,6,5.0,5,5,10.0,67,+32.570,5476770.0,48.0,2.0,1:18.710,209.203,1,2016,12,10,German Grand Prix,2016-07-31,hockenheimring,49.3278,8.56583,103,1987-07-03,German,ferrari,Italian,6,5,0,0,0,29.078713210130047,0,7.6,10.0,0.2,6.2,169,0.0,0.25,6.0,8.0,0.0,19.922571428571427,110.0,5.0,0.0,224.0,2.0,21,0.5714285714285714,1,0.0033444816053511705
23189,960,8,6,7,3,9.0,9,9,2.0,44,+1:01.109,6352167.0,27.0,9.0,1:53.498,222.157,1,2016,13,13,Belgian Grand Prix,2016-08-28,spa,50.4372,5.97139,401,1979-10-17,Finnish,ferrari,Italian,3,9,0,0,0,36.865160848733744,0,4.8,10.6,0.0,6.4,244,0.36363636363636365,0.45454545454545453,6.0,8.0,0.0,23.46202040816327,122.0,4.0,0.0,242.0,3.0,21,0.6190476190476191,-6,-0.1962809917355372
23186,960,20,6,5,4,6.0,6,6,8.0,44,+45.394,6336452.0,35.0,5.0,1:52.728,223.674,1,2016,13,13,Belgian Grand Prix,2016-08-28,spa,50.4372,5.97139,401,1987-07-03,German,ferrari,Italian,4,6,0,0,0,29.155373032169745,0,8.2,8.4,0.2,6.8,170,0.2222222222222222,0.4444444444444444,6.0,8.0,0.0,23.46202040816327,120.0,5.0,0.0,242.0,3.0,21,0.6190476190476191,-2,-0.1962809917355372
23206,961,8,6,7,4,4.0,4,4,12.0,53,+27.561,4675650.0,50.0,3.0,1:26.016,242.452,1,2016,14,14,Italian Grand Prix,2016-09-04,monza,45.6156,9.28111,162,1979-10-17,Finnish,ferrari,Italian,4,4,0,0,0,36.884325804243666,0,5.8,8.6,0.0,6.2,245,0.0,0.23076923076923078,6.0,8.0,0.0,24.630891891891892,124.0,5.0,0.0,252.0,3.0,21,0.6666666666666666,0,-0.09315589353612168
23205,961,20,6,5,3,3.0,3,3,15.0,53,+20.990,4669079.0,48.0,5.0,1:26.310,241.626,1,2016,14,14,Italian Grand Prix,2016-09-04,monza,45.6156,9.28111,162,1987-07-03,German,ferrari,Italian,3,3,0,0,1,29.17453798767967,0,9.0,6.4,0.2,7.0,171,0.3333333333333333,0.4444444444444444,6.0,8.0,0.0,24.630891891891892,128.0,4.0,0.0,252.0,3.0,21,0.6666666666666666,0,-0.09315589353612168
23228,962,8,6,7,5,4.0,4,4,12.0,61,+10.219,6959169.0,51.0,4.0,1:48.204,168.515,1,2016,15,15,Singapore Grand Prix,2016-09-18,marina_bay,1.2914,103.864,18,1979-10-17,Finnish,ferrari,Italian,5,4,0,0,0,36.92265571526352,0,6.0,8.0,0.0,6.2,246,0.0,0.3333333333333333,5.4,9.4,0.0,29.56515909090909,136.0,5.0,0.0,279.0,3.0,21,0.7142857142857143,1,-0.18553459119496854
23229,962,20,6,5,22,5.0,5,5,10.0,61,+27.694,6976644.0,45.0,2.0,1:47.345,169.863,1,2016,15,15,Singapore Grand Prix,2016-09-18,marina_bay,1.2914,103.864,18,1987-07-03,German,ferrari,Italian,22,5,0,0,0,29.21286789869952,0,5.4,9.4,0.0,5.8,172,0.5,0.75,5.2,9.8,0.0,29.56515909090909,143.0,4.0,0.0,279.0,3.0,21,0.7142857142857143,17,-0.18553459119496854
23250,963,8,6,7,6,4.0,4,4,12.0,56,+28.785,5861561.0,47.0,4.0,1:37.466,204.736,1,2016,16,2,Malaysian Grand Prix,2016-10-02,sepang,2.76083,101.738,18,1979-10-17,Finnish,ferrari,Italian,6,4,0,0,0,36.96098562628337,0,5.8,8.4,0.0,6.2,247,0.15384615384615385,0.23076923076923078,4.4,11.4,0.0,24.227181818181815,148.0,5.0,0.0,301.0,3.0,21,0.7619047619047619,2,-0.05641025641025641
23268,963,20,6,5,5,,R,22,0.0,0,,,,0.0,,,4,2016,16,2,Malaysian Grand Prix,2016-10-02,sepang,2.76083,101.738,18,1987-07-03,German,ferrari,Italian,5,22,1,0,0,29.251197809719372,0,4.6,11.0,0.0,8.0,173,0.5,0.625,4.0,12.2,0.0,24.227181818181815,153.0,4.0,0.0,301.0,3.0,21,0.7619047619047619,-17,-0.05641025641025641
23273,964,8,6,7,8,5.0,5,5,10.0,53,+28.370,5231703.0,33.0,4.0,1:35.990,217.785,1,2016,17,22,Japanese Grand Prix,2016-10-09,suzuka,34.8431,136.541,45,1979-10-17,Finnish,ferrari,Italian,8,5,0,0,0,36.98015058179329,0,5.4,9.2,0.0,4.6,248,0.09090909090909091,0.2727272727272727,7.6,9.8,0.2,23.199951219512194,160.0,4.0,0.0,313.0,3.0,21,0.8095238095238095,3,-0.09009009009009009
23272,964,20,6,5,6,4.0,4,4,12.0,53,+20.269,5223602.0,36.0,1.0,1:35.118,219.781,1,2016,17,22,Japanese Grand Prix,2016-10-09,suzuka,34.8431,136.541,45,1987-07-03,German,ferrari,Italian,6,4,0,0,0,29.270362765229294,0,8.2,8.6,0.2,8.0,174,0.5714285714285714,1.0,8.0,8.8,0.2,23.199951219512194,153.0,5.0,0.0,313.0,3.0,21,0.8095238095238095,2,-0.09009009009009009
23309,965,8,6,7,5,,R,19,0.0,38,,,26.0,2.0,1:41.841,194.88,36,2016,18,69,United States Grand Prix,2016-10-23,americas,30.1328,-97.6411,161,1979-10-17,Finnish,ferrari,Italian,5,19,1,0,0,37.01848049281314,0,5.2,9.6,0.0,5.2,249,0.0,0.0,8.0,8.8,0.2,24.521846153846152,170.0,4.0,0.0,335.0,3.0,21,0.8571428571428571,-14,-0.4634146341463415
23294,965,20,6,5,6,4.0,4,4,12.0,56,+43.134,5935752.0,55.0,1.0,1:39.877,198.712,1,2016,18,69,United States Grand Prix,2016-10-23,americas,30.1328,-97.6411,161,1987-07-03,German,ferrari,Italian,6,4,0,0,0,29.308692676249144,0,8.0,9.0,0.2,8.0,175,0.25,0.75,10.8,6.8,0.4,24.521846153846152,165.0,6.0,0.0,335.0,3.0,21,0.8571428571428571,2,-0.4634146341463415
23318,966,8,6,7,6,6.0,6,6,8.0,71,+49.376,6080778.0,47.0,3.0,1:22.512,187.783,1,2016,19,32,Mexican Grand Prix,2016-10-30,rodriguez,19.4042,-99.0907,2227,1979-10-17,Finnish,ferrari,Italian,6,6,0,0,0,37.03764544832307,0,7.2,9.2,0.2,5.6,250,0.0,0.0,10.8,6.8,0.4,23.155782608695652,170.0,5.0,0.0,347.0,3.0,21,0.9047619047619048,0,-0.21978021978021978
23317,966,20,6,5,7,5.0,5,5,10.0,71,+27.313,6058715.0,61.0,2.0,1:22.497,187.817,1,2016,19,32,Mexican Grand Prix,2016-10-30,rodriguez,19.4042,-99.0907,2227,1987-07-03,German,ferrari,Italian,7,5,0,0,0,29.32785763175907,0,7.6,9.8,0.2,8.4,176,0.0,0.0,7.6,8.4,0.2,23.155782608695652,177.0,4.0,0.0,347.0,3.0,21,0.9047619047619048,2,-0.21978021978021978
23354,967,8,6,7,3,,R,20,0.0,19,,,12.0,19.0,1:28.847,174.596,4,2016,20,18,Brazilian Grand Prix,2016-11-13,interlagos,-23.7036,-46.6997,785,1979-10-17,Finnish,ferrari,Italian,3,20,1,0,0,37.07597535934291,0,7.6,8.4,0.2,6.0,251,0.08333333333333333,0.4166666666666667,7.6,8.4,0.2,22.42622950819672,178.0,5.0,0.0,365.0,3.0,21,0.9523809523809523,-17,-0.21031746031746032
23339,967,20,6,5,5,5.0,5,5,10.0,71,+26.334,10887669.0,70.0,5.0,1:26.195,179.968,1,2016,20,18,Brazilian Grand Prix,2016-11-13,interlagos,-23.7036,-46.6997,785,1987-07-03,German,ferrari,Italian,5,5,0,0,0,29.366187542778917,0,8.0,8.8,0.2,9.2,177,0.2222222222222222,0.4444444444444444,10.8,6.0,0.4,22.42622950819672,187.0,4.0,0.0,365.0,3.0,21,0.9523809523809523,0,-0.21031746031746032
23362,968,8,6,7,4,6.0,6,6,8.0,55,+18.816,5902829.0,35.0,6.0,1:45.163,190.127,1,2016,21,24,Abu Dhabi Grand Prix,2016-11-27,yas_marina,24.4672,54.6031,3,1979-10-17,Finnish,ferrari,Italian,4,6,0,0,0,37.11430527036276,0,10.8,6.0,0.4,5.6,252,0.2,0.4,8.0,8.0,0.2,21.74372093023256,178.0,6.0,0.0,375.0,3.0,21,1.0,-2,0.0
23359,968,20,6,5,5,3.0,3,3,15.0,55,+0.843,5884856.0,43.0,1.0,1:43.729,192.756,1,2016,21,24,Abu Dhabi Grand Prix,2016-11-27,yas_marina,24.4672,54.6031,3,1987-07-03,German,ferrari,Italian,5,3,0,0,1,29.404517453798768,0,8.0,8.8,0.2,5.8,178,0.42857142857142855,0.5714285714285714,8.4,7.2,0.2,21.74372093023256,197.0,4.0,0.0,375.0,3.0,21,1.0,2,0.0
23382,969,8,6,7,4,4.0,4,4,12.0,57,+22.393,5074065.0,56.0,1.0,1:26.538,220.605,1,2017,1,1,Australian Grand Prix,2017-03-26,albert_park,-37.8497,144.968,10,1979-10-17,Finnish,ferrari,Italian,4,4,0,0,0,37.440109514031484,0,11.2,5.2,0.4,5.2,253,0.14285714285714285,0.35714285714285715,7.8,8.6,0.2,21.959923076923076,186.0,6.0,0.0,398.0,3.0,20,0.05,0,-0.3408624229979466
23379,969,20,6,5,2,1.0,1,1,25.0,57,1:24:11.672,5051672.0,53.0,3.0,1:26.638,220.351,1,2017,1,1,Australian Grand Prix,2017-03-26,albert_park,-37.8497,144.968,10,1987-07-03,German,ferrari,Italian,2,1,0,1,1,29.730321697467488,0,4.2,11.8,0.0,5.8,179,0.1111111111111111,0.5555555555555556,7.6,9.0,0.2,21.959923076923076,212.0,4.0,0.0,398.0,3.0,20,0.05,1,-0.3408624229979466
23403,970,8,6,7,4,5.0,5,5,10.0,56,+48.076,5904234.0,42.0,4.0,1:36.003,204.406,1,2017,2,17,Chinese Grand Prix,2017-04-09,shanghai,31.3389,121.22,5,1979-10-17,Finnish,ferrari,Italian,4,5,0,0,0,37.478439425051334,0,11.0,5.6,0.4,4.4,254,0.09090909090909091,0.45454545454545453,3.8,14.0,0.0,21.866434782608696,12.0,4.0,0.0,37.0,1.0,20,0.1,-1,-0.055248618784530384
23400,970,20,6,5,2,2.0,2,2,18.0,56,+6.250,5862408.0,40.0,2.0,1:35.423,205.648,1,2017,2,17,Chinese Grand Prix,2017-04-09,shanghai,31.3389,121.22,5,1987-07-03,German,ferrari,Italian,2,2,0,0,1,29.76865160848734,0,3.6,14.4,0.0,5.0,180,0.1,0.4,3.8,14.0,0.0,21.866434782608696,25.0,1.0,1.0,37.0,1.0,20,0.1,0,-0.055248618784530384
23422,971,8,6,7,5,4.0,4,4,12.0,57,+22.475,5655849.0,55.0,3.0,1:33.720,207.887,1,2017,3,3,Bahrain Grand Prix,2017-04-16,bahrain,26.0325,50.5106,7,1979-10-17,Finnish,ferrari,Italian,5,4,0,0,0,37.497604380561256,0,8.2,7.6,0.2,4.2,255,0.0,0.7272727272727273,3.0,16.0,0.0,24.596359375,22.0,5.0,0.0,65.0,2.0,20,0.15,1,-0.025
23419,971,20,6,5,3,1.0,1,1,25.0,57,1:33:53.374,5633374.0,36.0,4.0,1:33.826,207.652,1,2017,3,3,Bahrain Grand Prix,2017-04-16,bahrain,26.0325,50.5106,7,1987-07-03,German,ferrari,Italian,3,1,0,1,1,29.78781656399726,0,3.2,15.6,0.0,4.2,181,0.25,0.375,3.2,15.4,0.0,24.596359375,43.0,1.0,1.0,65.0,2.0,20,0.15,2,-0.025
23441,972,8,6,7,2,3.0,3,3,15.0,52,+11.000,5299743.0,49.0,1.0,1:36.844,217.388,1,2017,4,71,Russian Grand Prix,2017-04-30,sochi,43.4057,39.9578,2,1979-10-17,Finnish,ferrari,Italian,2,3,0,0,1,37.53593429158111,0,7.8,8.4,0.2,4.0,256,0.0,0.3333333333333333,2.6,18.0,0.0,30.466222222222225,34.0,4.0,0.0,102.0,1.0,20,0.2,-1,-0.1165644171779141
23440,972,20,6,5,1,2.0,2,2,18.0,52,+0.617,5289360.0,49.0,2.0,1:37.312,216.343,1,2017,4,71,Russian Grand Prix,2017-04-30,sochi,43.4057,39.9578,2,1987-07-03,German,ferrari,Italian,1,2,0,0,1,29.82614647501711,0,2.4,18.6,0.0,3.4,182,0.0,0.3333333333333333,3.0,16.0,0.0,30.466222222222225,68.0,1.0,2.0,102.0,1.0,20,0.2,-1,-0.1165644171779141
23478,973,8,6,7,4,,R,20,0.0,0,,,,0.0,,,130,2017,5,4,Spanish Grand Prix,2017-05-14,catalunya,41.57,2.26111,109,1979-10-17,Finnish,ferrari,Italian,4,20,1,0,0,37.57426420260096,0,4.4,11.4,0.0,3.8,257,0.14285714285714285,0.35714285714285715,2.4,17.6,0.0,21.359161290322582,49.0,4.0,0.0,135.0,2.0,20,0.25,-16,-0.07575757575757576
23460,973,20,6,5,2,2.0,2,2,18.0,66,+3.490,5759987.0,43.0,2.0,1:23.674,200.277,1,2017,5,4,Spanish Grand Prix,2017-05-14,catalunya,41.57,2.26111,109,1987-07-03,German,ferrari,Italian,2,2,0,0,1,29.864476386036962,0,1.8,20.2,0.0,2.6,183,0.1111111111111111,0.4444444444444444,6.0,14.0,0.2,21.359161290322582,86.0,1.0,2.0,135.0,2.0,20,0.25,0,-0.07575757575757576
